id,img_timestamp,pose_timestamp,img_path,lat_deg,lon_deg,alt_m,x_m,y_m,z_m,roll_rad,pitch_rad,yaw_rad,toggle_enabled
32,1776961784.3621373,1776961784.411478,/home/sylva0/on_board/logs/images/0000000032.jpg,36.1773265,-78.0338961,15.644,1.9011011123657227,11.72396469116211,-15.64413833618164,-0.1117415800690651,-0.03999084606766701,1.7732033729553223,1
33,1776961785.3766403,1776961785.4357893,/home/sylva0/on_board/logs/images/0000000033.jpg,36.1773257,-78.0338856,15.761,1.8140525817871094,12.669395446777344,-15.761445999145508,-0.08214914798736572,-0.042626090347766876,1.7871428728103638,1
34,1776961786.3619804,1776961786.4026673,/home/sylva0/on_board/logs/images/0000000034.jpg,36.1773265,-78.0338738,15.839,1.892751693725586,13.723764419555664,-15.839588165283203,-0.06302390247583389,0.005206389352679253,1.7646173238754272,1
35,1776961787.3712964,1776961787.4180098,/home/sylva0/on_board/logs/images/0000000035.jpg,36.1773271,-78.0338673,16.06,1.9701204299926758,14.313848495483398,-16.060396194458008,-0.010493453592061996,-0.040196724236011505,1.8246235847473145,1
36,1776961788.3818262,1776961788.4353788,/home/sylva0/on_board/logs/images/0000000036.jpg,36.1773242,-78.0338577,16.307,1.6411399841308594,15.175359725952148,-16.307815551757812,-0.061277516186237335,-0.057793159037828445,1.8390909433364868,1
37,1776961789.3915038,1776961789.4536893,/home/sylva0/on_board/logs/images/0000000037.jpg,36.177321,-78.033849,16.354,1.2838554382324219,15.958084106445312,-16.354887008666992,-0.05155739188194275,-0.012596056796610355,2.0105185508728027,1
38,1776961790.3794732,1776961790.4282598,/home/sylva0/on_board/logs/images/0000000038.jpg,36.1773188,-78.0338486,16.262,1.0433731079101562,15.989557266235352,-16.262752532958984,-0.03257133811712265,-0.05497833713889122,-2.838923931121826,1
39,1776961791.3905425,1776961791.4471614,/home/sylva0/on_board/logs/images/0000000039.jpg,36.1773126,-78.0338496,16.127,0.35231685638427734,15.899667739868164,-16.127782821655273,0.04660949856042862,0.009897727519273758,-2.629031181335449,1
40,1776961792.3752375,1776961792.414239,/home/sylva0/on_board/logs/images/0000000040.jpg,36.1773085,-78.0338547,16.004,-0.1092996597290039,15.440067291259766,-16.004880905151367,-0.049280405044555664,0.04581182822585106,-2.815842866897583,1
41,1776961793.3855555,1776961793.4306283,/home/sylva0/on_board/logs/images/0000000041.jpg,36.1773073,-78.033857,16.019,-0.2345132827758789,15.233118057250977,-16.019887924194336,-0.05539298057556152,0.04063494876027107,-2.751194477081299,1
42,1776961794.3931773,1776961794.4431386,/home/sylva0/on_board/logs/images/0000000042.jpg,36.1773016,-78.0338581,16.12,-0.8767671585083008,15.136688232421875,-16.120073318481445,0.015536824241280556,0.002787066623568535,-2.8213725090026855,1
