tree_id,score,px_xmin,px_ymin,px_xmax,px_ymax,crown_width_px,crown_height_px,crown_diameter_px,crown_width_m,crown_height_m,crown_diameter_m,geo_x,geo_y,mean_r,mean_g,mean_b,std_r,std_g,std_b,greenness_exg,vari,brightness,tile_idx,tile_origin_col,tile_origin_row
892,0.4857,5059.0,1319.0,5101.0,1357.0,42.0,38.0,40.0,2.251,2.036,2.144,638636.355246,3863641.166569,101.0,108.4,39.5,21.2,25.2,14.8,76.33,0.0438,83.0,2,3840,0
893,0.4855,4002.0,1263.0,4044.0,1299.0,42.0,36.0,39.0,2.251,1.929,2.09,638579.710232,3863644.220991,120.4,128.9,54.9,26.7,27.2,18.3,82.37,0.0434,101.4,2,3840,0
894,0.4855,4182.0,1150.0,4210.0,1176.0,28.0,26.0,27.0,1.5,1.393,1.447,638588.981365,3863650.544179,101.4,115.7,40.5,24.2,23.5,14.7,89.47,0.0807,85.8,2,3840,0
895,0.4853,4997.0,1340.0,5039.0,1379.0,42.0,39.0,40.5,2.251,2.09,2.17,638633.032644,3863640.014462,91.6,99.0,45.7,21.8,20.9,20.2,60.58,0.0507,78.8,2,3840,0
896,0.485,4275.0,1056.0,4325.0,1096.0,50.0,40.0,45.0,2.679,2.144,2.411,638594.554763,3863655.206192,146.5,151.8,68.6,23.4,24.3,19.8,88.47,0.0228,122.3,2,3840,0
897,0.4845,4386.0,843.0,4427.0,874.0,41.0,31.0,36.0,2.197,1.661,1.929,638600.262136,3863666.861222,104.1,115.5,46.1,19.2,23.8,12.7,80.86,0.066,88.6,2,3840,0
898,0.484,4401.0,1224.0,4429.0,1251.0,28.0,27.0,27.5,1.5,1.447,1.474,638600.717654,3863646.551997,93.9,107.5,48.0,17.9,22.4,12.5,73.06,0.0889,83.1,2,3840,0
899,0.4836,4584.0,937.0,4621.0,968.0,37.0,31.0,34.0,1.983,1.661,1.822,638610.765848,3863661.824105,120.3,135.3,53.6,35.3,37.0,19.8,96.59,0.0739,103.1,2,3840,0
900,0.4835,3897.0,1020.0,3933.0,1053.0,36.0,33.0,34.5,1.929,1.768,1.849,638573.922473,3863657.322852,121.3,129.2,48.1,18.7,20.4,15.4,88.97,0.0388,99.5,2,3840,0
901,0.4832,4705.0,1119.0,4748.0,1155.0,43.0,36.0,39.5,2.304,1.929,2.117,638617.411053,3863651.937424,113.4,122.7,43.2,29.3,31.9,15.4,88.66,0.0479,93.1,2,3840,0
902,0.4832,4367.0,1665.0,4394.0,1690.0,27.0,25.0,26.0,1.447,1.34,1.393,638598.868787,3863622.974004,122.3,134.2,51.2,35.0,32.9,24.7,94.94,0.0581,102.6,2,3840,0
903,0.483,4546.0,225.0,4571.0,249.0,25.0,24.0,24.5,1.34,1.286,1.313,638608.407872,3863700.165136,116.8,121.3,41.0,23.3,31.2,13.1,84.81,0.0228,93.0,2,3840,0
904,0.4824,4196.0,1954.0,4221.0,1979.0,25.0,25.0,25.0,1.34,1.34,1.34,638589.651244,3863607.48755,122.6,128.4,49.4,19.8,21.6,14.2,84.87,0.0287,100.1,2,3840,0
905,0.4811,3941.0,1575.0,3969.0,1605.0,28.0,30.0,29.0,1.5,1.608,1.554,638576.066087,3863627.66281,132.9,142.2,57.4,23.7,26.4,16.8,94.16,0.0429,110.8,2,3840,0
906,0.4803,4970.0,1069.0,5011.0,1104.0,41.0,35.0,38.0,2.197,1.876,2.036,638631.558909,3863654.643535,116.9,128.4,38.5,26.7,26.2,14.7,101.42,0.0558,94.6,2,3840,0
907,0.4791,3914.0,688.0,3939.0,712.0,25.0,24.0,24.5,1.34,1.286,1.313,638574.538762,3863675.354658,141.7,146.8,64.8,22.6,27.0,16.6,87.11,0.0228,117.8,2,3840,0
908,0.4788,4260.0,352.0,4289.0,381.0,29.0,29.0,29.0,1.554,1.554,1.554,638593.188208,3863693.225704,131.4,143.5,49.1,23.8,24.4,18.5,106.46,0.0534,108.0,2,3840,0
909,0.4782,4434.0,799.0,4469.0,832.0,35.0,33.0,34.0,1.876,1.768,1.822,638602.673703,3863669.165435,145.6,149.4,68.1,26.8,28.9,21.3,85.1,0.0166,121.0,2,3840,0
910,0.4777,4911.0,773.0,4946.0,806.0,35.0,33.0,34.0,1.876,1.768,1.822,638628.236306,3863670.55868,127.0,131.7,53.7,26.6,28.2,18.6,82.65,0.023,104.1,2,3840,0
911,0.4764,5011.0,1768.0,5037.0,1794.0,26.0,26.0,26.0,1.393,1.393,1.393,638633.354186,3863617.427818,116.6,124.4,45.2,32.8,32.1,21.2,86.98,0.0396,95.4,2,3840,0
912,0.4762,3963.0,1140.0,3990.0,1166.0,27.0,26.0,26.5,1.447,1.393,1.42,638577.21828,3863651.080043,118.8,123.0,51.7,19.2,20.7,14.6,75.52,0.022,97.8,2,3840,0
913,0.4757,4839.0,1870.0,4875.0,1904.0,36.0,34.0,35.0,1.929,1.822,1.876,638624.404595,3863611.747665,123.3,127.4,54.4,24.3,28.7,19.1,77.0,0.0206,101.7,2,3840,0
914,0.4754,4773.0,1103.0,4811.0,1140.0,38.0,37.0,37.5,2.036,1.983,2.01,638620.921222,3863652.768013,102.3,117.3,44.3,24.3,27.5,14.5,88.01,0.0856,87.9,2,3840,0
915,0.4753,4559.0,390.0,4585.0,418.0,26.0,28.0,27.0,1.393,1.5,1.447,638609.131342,3863691.216216,136.4,143.5,40.6,20.5,20.6,15.7,109.9,0.0293,106.8,2,3840,0
916,0.475,4855.0,659.0,4891.0,694.0,36.0,35.0,35.5,1.929,1.876,1.902,638625.262041,3863676.613937,108.9,118.8,47.5,26.4,26.0,20.4,81.19,0.0548,91.7,2,3840,0
917,0.4741,4045.0,1525.0,4066.0,1546.0,21.0,21.0,21.0,1.125,1.125,1.125,638581.451919,3863630.583266,133.5,138.1,56.9,22.9,25.6,13.6,85.81,0.0213,109.5,2,3840,0
918,0.4737,5167.0,1873.0,5193.0,1900.0,26.0,27.0,26.5,1.393,1.447,1.42,638641.714283,3863611.774458,108.6,116.5,40.4,19.5,23.1,11.9,83.98,0.0426,88.5,2,3840,0
919,0.473,4738.0,837.0,4777.0,872.0,39.0,35.0,37.0,2.09,1.876,1.983,638619.072354,3863667.075567,123.3,130.9,45.7,21.5,20.8,15.7,92.79,0.0364,100.0,2,3840,0
920,0.473,4764.0,632.0,4807.0,670.0,43.0,38.0,40.5,2.304,2.036,2.17,638620.572884,3863677.980389,115.6,126.2,45.6,24.9,25.5,15.9,91.1,0.0538,95.8,2,3840,0
921,0.4729,4417.0,1020.0,4442.0,1045.0,25.0,25.0,25.0,1.34,1.34,1.34,638601.494715,3863657.537198,112.8,123.1,52.0,28.5,31.1,18.7,81.43,0.0562,96.0,2,3840,0
922,0.4724,3964.0,2027.0,4004.0,2047.0,40.0,20.0,30.0,2.144,1.072,1.608,638577.620208,3863603.709713,131.7,141.3,55.7,25.7,24.1,16.9,95.16,0.0441,109.6,2,3840,0
923,0.4721,4366.0,577.0,4394.0,600.0,28.0,23.0,25.5,1.5,1.233,1.367,638598.841992,3863681.329535,106.5,123.7,44.3,24.1,24.7,15.2,96.67,0.0929,91.5,2,3840,0
924,0.472,4074.0,1227.0,4109.0,1260.0,35.0,33.0,34.0,1.876,1.768,1.822,638583.381172,3863646.230479,126.8,140.5,57.1,24.3,24.1,20.7,97.13,0.065,108.2,2,3840,0
925,0.472,4950.0,1810.0,4989.0,1846.0,39.0,36.0,37.5,2.09,1.929,2.01,638630.433511,3863614.909259,112.5,119.2,44.7,21.2,22.3,16.0,81.2,0.0358,92.1,2,3840,0
926,0.4716,3897.0,1730.0,3925.0,1761.0,28.0,31.0,29.5,1.5,1.661,1.581,638573.708111,3863619.330133,150.3,145.2,142.6,36.6,39.1,42.1,-2.56,-0.0336,146.0,2,3840,0
927,0.471,4556.0,1274.0,4583.0,1302.0,27.0,28.0,27.5,1.447,1.5,1.474,638608.997366,3863643.845886,99.4,111.2,49.5,26.3,28.4,16.0,73.47,0.0731,86.7,2,3840,0
928,0.4708,4751.0,1799.0,4787.0,1833.0,36.0,34.0,35.0,1.929,1.822,1.876,638619.688643,3863615.552295,119.2,125.4,52.3,24.8,25.5,26.5,79.35,0.0324,99.0,2,3840,0
929,0.4702,4791.0,981.0,4835.0,1020.0,44.0,39.0,41.5,2.358,2.09,2.224,638622.046619,3863659.251961,107.2,111.6,52.7,20.6,23.2,15.5,63.41,0.0267,90.5,2,3840,0
930,0.4691,4181.0,266.0,4207.0,291.0,26.0,25.0,25.5,1.393,1.34,1.367,638588.874184,3863697.941303,138.1,142.4,62.5,19.8,20.8,32.0,84.2,0.0195,114.3,2,3840,0
931,0.469,4539.0,1986.0,4568.0,1999.0,29.0,13.0,21.0,1.554,0.697,1.125,638608.13992,3863606.094305,132.9,135.8,54.9,22.8,20.3,19.4,83.73,0.0136,107.9,2,3840,0
932,0.4689,4906.0,1430.0,4932.0,1457.0,26.0,27.0,26.5,1.393,1.447,1.42,638627.727198,3863635.513209,91.9,107.4,39.4,25.0,27.6,14.8,83.52,0.0968,79.6,2,3840,0
933,0.4686,4414.0,203.0,4433.0,223.0,19.0,20.0,19.5,1.018,1.072,1.045,638601.173173,3863701.451208,102.8,114.1,33.2,22.9,26.7,9.8,92.18,0.0616,83.4,2,3840,0
934,0.4677,4724.0,1500.0,4772.0,1537.0,48.0,37.0,42.5,2.572,1.983,2.278,638618.563246,3863631.494233,119.2,129.0,56.6,26.6,30.6,16.8,82.27,0.0511,101.6,2,3840,0
935,0.4675,4868.0,832.0,4899.0,863.0,31.0,31.0,31.0,1.661,1.661,1.661,638625.82474,3863667.450672,119.0,128.2,48.2,24.3,26.0,16.7,89.15,0.0462,98.4,2,3840,0
936,0.4674,4496.0,581.0,4528.0,609.0,32.0,28.0,30.0,1.715,1.5,1.608,638605.91592,3863680.981224,143.5,148.4,60.2,28.8,30.5,21.3,93.08,0.021,117.4,2,3840,0
937,0.4672,3931.0,496.0,3955.0,519.0,24.0,23.0,23.5,1.286,1.233,1.259,638575.423003,3863685.670029,128.5,135.0,42.0,31.8,32.4,16.6,99.54,0.0295,101.9,2,3840,0
938,0.4668,3869.0,1363.0,3898.0,1392.0,29.0,29.0,29.0,1.554,1.554,1.554,638572.234376,3863639.049908,123.7,125.7,50.3,23.5,26.4,18.5,77.42,0.01,99.9,2,3840,0
939,0.4667,4907.0,1879.0,4944.0,1917.0,37.0,38.0,37.5,1.983,2.036,2.01,638628.075535,3863611.158215,103.0,107.2,52.6,23.3,27.0,18.4,58.88,0.0266,87.6,2,3840,0
940,0.4663,4679.0,620.0,4705.0,642.0,26.0,22.0,24.0,1.393,1.179,1.286,638615.562185,3863679.052116,95.0,107.7,31.0,16.1,18.4,11.5,89.38,0.0739,77.9,2,3840,0
941,0.4661,3974.0,1900.0,4006.0,1928.0,32.0,28.0,30.0,1.715,1.5,1.608,638577.94175,3863610.300834,97.1,109.4,47.9,21.1,22.8,15.0,73.81,0.0776,84.8,2,3840,0
942,0.4655,3958.0,372.0,3990.0,403.0,32.0,31.0,31.5,1.715,1.661,1.688,638577.084304,3863692.100391,141.0,124.7,102.8,20.7,23.2,25.2,5.65,-0.0998,122.8,2,3840,0
943,0.4655,4252.0,824.0,4278.0,847.0,26.0,23.0,24.5,1.393,1.233,1.313,638592.6791,3863668.093708,138.2,132.9,63.7,26.3,27.4,17.8,63.89,-0.0257,111.6,2,3840,0
944,0.4646,4472.0,1006.0,4507.0,1038.0,35.0,32.0,33.5,1.876,1.715,1.795,638604.710137,3863658.099854,118.2,128.4,46.1,27.7,27.7,18.6,92.56,0.0509,97.6,2,3840,0
945,0.4642,4823.0,1255.0,4860.0,1290.0,37.0,35.0,36.0,1.983,1.876,1.929,638623.573944,3863644.676475,93.2,108.1,38.0,23.6,24.7,16.4,85.02,0.0916,79.8,2,3840,0
946,0.4642,3912.0,1677.0,3936.0,1701.0,24.0,24.0,24.0,1.286,1.286,1.286,638574.404786,3863622.357761,139.1,141.3,60.3,29.6,30.6,21.7,83.2,0.0101,113.5,2,3840,0
947,0.4632,4677.0,1221.0,4713.0,1252.0,36.0,31.0,33.5,1.929,1.661,1.795,638615.722956,3863646.605583,114.0,121.5,44.0,23.5,23.8,17.0,84.97,0.0392,93.1,2,3840,0
948,0.4622,5130.0,1293.0,5152.0,1315.0,22.0,22.0,22.0,1.179,1.179,1.179,638639.624258,3863642.988505,147.5,146.5,61.4,21.3,22.0,17.4,84.2,-0.0042,118.5,2,3840,0
949,0.461,4806.0,1980.0,4834.0,2009.0,28.0,29.0,28.5,1.5,1.554,1.527,638622.421752,3863605.987133,123.0,131.4,43.2,19.8,22.4,13.6,96.68,0.04,99.2,2,3840,0
950,0.4607,4311.0,247.0,4335.0,270.0,24.0,23.0,23.5,1.286,1.233,1.259,638595.787341,3863699.01303,127.8,130.3,57.9,18.0,22.5,19.3,74.88,0.0124,105.3,2,3840,0
951,0.4604,4728.0,1940.0,4769.0,1978.0,41.0,38.0,39.5,2.197,2.036,2.117,638618.590041,3863607.889448,106.0,116.6,42.9,20.6,25.1,13.1,84.44,0.0593,88.5,2,3840,0
952,0.4599,4877.0,2010.0,4915.0,2043.0,38.0,33.0,35.5,2.036,1.768,1.902,638626.494619,3863604.27237,111.2,114.7,51.1,20.9,27.1,18.5,67.23,0.0204,92.3,2,3840,0
953,0.4595,4427.0,1836.0,4467.0,1871.0,40.0,35.0,37.5,2.144,1.876,2.01,638602.432546,3863613.542808,116.4,122.0,48.5,26.7,26.8,25.1,79.21,0.0298,95.6,2,3840,0
954,0.4593,5092.0,2026.0,5120.0,2047.0,28.0,21.0,24.5,1.5,1.125,1.313,638637.748596,3863603.736506,119.0,128.7,42.3,19.1,17.1,14.4,96.08,0.0472,96.7,2,3840,0
955,0.4592,4515.0,1142.0,4543.0,1167.0,28.0,25.0,26.5,1.5,1.34,1.42,638606.826956,3863650.999663,126.4,138.8,53.2,25.6,24.3,17.7,97.94,0.0586,106.1,2,3840,0
956,0.4587,4357.0,488.0,4381.0,511.0,24.0,23.0,23.5,1.286,1.233,1.259,638598.252498,3863686.09872,126.5,142.4,40.5,26.7,27.3,15.7,117.74,0.0695,103.2,2,3840,0
957,0.4583,4477.0,1052.0,4517.0,1087.0,40.0,35.0,37.5,2.144,1.876,2.01,638605.112064,3863655.554503,112.9,121.4,49.0,24.7,25.5,18.1,80.93,0.0459,94.4,2,3840,0
958,0.4577,3999.0,1012.0,4030.0,1043.0,31.0,31.0,31.0,1.661,1.661,1.661,638579.254714,3863657.805129,127.5,134.0,49.9,27.8,29.7,17.6,90.65,0.0309,103.8,2,3840,0
959,0.4565,3969.0,1346.0,3996.0,1373.0,27.0,27.0,27.0,1.447,1.447,1.447,638577.539822,3863640.014462,131.0,135.5,54.0,21.9,21.5,23.3,85.91,0.0209,106.8,2,3840,0
960,0.4562,4006.0,1596.0,4034.0,1622.0,28.0,26.0,27.0,1.5,1.393,1.447,638579.549461,3863626.644669,147.8,149.5,65.5,21.4,20.9,18.3,85.64,0.0071,120.9,2,3840,0
961,0.4561,4471.0,2009.0,4510.0,2042.0,39.0,33.0,36.0,2.09,1.768,1.929,638604.763727,3863604.325956,108.0,115.5,39.7,21.5,21.9,16.3,83.28,0.041,87.7,2,3840,0
962,0.455,4298.0,1299.0,4323.0,1325.0,25.0,26.0,25.5,1.34,1.393,1.367,638595.117462,3863642.559814,113.7,126.2,50.9,24.6,23.7,21.0,87.89,0.0662,97.0,2,3840,0
963,0.4546,4427.0,1063.0,4457.0,1089.0,30.0,26.0,28.0,1.608,1.393,1.5,638602.164594,3863655.206192,92.4,110.0,37.1,19.9,21.6,13.3,90.59,0.1068,79.8,2,3840,0
964,0.4532,4006.0,1768.0,4031.0,1793.0,25.0,25.0,25.0,1.34,1.34,1.34,638579.469075,3863617.454611,127.7,135.5,60.6,26.7,25.9,20.0,82.59,0.0383,107.9,2,3840,0
965,0.4521,4438.0,1100.0,4469.0,1129.0,31.0,29.0,30.0,1.661,1.554,1.608,638602.780883,3863653.143117,129.3,140.3,55.6,24.9,25.1,17.3,95.6,0.0511,108.4,2,3840,0
966,0.4506,5026.0,1036.0,5062.0,1071.0,36.0,35.0,35.5,1.929,1.876,1.902,638634.425993,3863656.411884,129.2,136.8,61.2,32.1,30.4,30.2,83.13,0.0368,109.1,2,3840,0
967,0.4503,4223.0,1482.0,4254.0,1513.0,31.0,31.0,31.0,1.661,1.661,1.661,638591.258955,3863632.619547,103.2,116.3,46.4,27.4,29.9,20.0,82.98,0.0755,88.6,2,3840,0
968,0.4501,4374.0,800.0,4403.0,830.0,29.0,30.0,29.5,1.554,1.608,1.581,638599.29751,3863669.192228,109.4,126.4,44.0,23.1,23.1,15.0,99.45,0.0887,93.3,2,3840,0
969,0.4483,5297.0,2002.0,5328.0,2031.0,31.0,29.0,30.0,1.661,1.554,1.608,638648.815006,3863604.808233,119.5,125.4,50.7,22.1,25.4,13.8,80.52,0.0302,98.5,2,3840,0
970,0.4483,4498.0,1100.0,4531.0,1130.0,33.0,30.0,31.5,1.768,1.608,1.688,638606.049896,3863653.116324,128.4,136.0,46.7,30.2,28.8,21.4,96.94,0.035,103.7,2,3840,0
971,0.4478,4398.0,718.0,4434.0,750.0,36.0,32.0,34.0,1.929,1.715,1.822,638600.771245,3863673.532722,87.8,105.6,33.8,23.5,27.1,13.5,89.64,0.1116,75.7,2,3840,0
972,0.4467,4094.0,1837.0,4118.0,1860.0,24.0,23.0,23.5,1.286,1.233,1.259,638584.158232,3863613.810739,134.1,137.7,63.6,22.3,23.4,16.3,77.72,0.0173,111.8,2,3840,0
973,0.4466,4148.0,432.0,4184.0,466.0,36.0,34.0,35.0,1.929,1.822,1.876,638587.373654,3863688.804831,122.4,123.6,55.0,21.7,25.9,16.5,69.84,0.0064,100.3,2,3840,0
974,0.4447,4863.0,1499.0,4903.0,1536.0,40.0,37.0,38.5,2.144,1.983,2.063,638625.797945,3863631.54782,78.9,91.2,32.7,18.1,21.5,12.9,70.81,0.0891,67.6,2,3840,0
975,0.4441,4693.0,1834.0,4719.0,1858.0,26.0,24.0,25.0,1.393,1.286,1.34,638616.31245,3863613.944705,119.3,131.2,49.1,22.9,24.4,20.4,93.95,0.0589,99.9,2,3840,0
976,0.4435,4060.0,1937.0,4100.0,1969.0,40.0,32.0,36.0,2.144,1.715,1.929,638582.764883,3863608.210966,106.9,114.4,46.2,26.3,25.3,20.1,75.74,0.0431,89.2,2,3840,0
977,0.443,4323.0,503.0,4344.0,524.0,21.0,21.0,21.0,1.125,1.125,1.125,638596.35004,3863685.348511,114.0,129.8,37.4,24.5,23.4,15.7,108.18,0.0764,93.7,2,3840,0
978,0.4425,4493.0,1295.0,4531.0,1331.0,38.0,36.0,37.0,2.036,1.929,1.983,638605.91592,3863642.506228,116.9,121.7,46.5,27.2,28.4,17.3,79.88,0.0247,95.0,2,3840,0
979,0.4423,4794.0,1938.0,4822.0,1963.0,28.0,25.0,26.5,1.5,1.34,1.42,638621.778667,3863608.344932,108.7,122.2,41.2,20.8,21.5,15.7,94.52,0.0712,90.7,2,3840,0
980,0.4416,4681.0,1032.0,4708.0,1058.0,27.0,26.0,26.5,1.447,1.393,1.42,638615.696161,3863656.867368,90.9,106.2,42.0,18.7,23.9,12.1,79.46,0.0987,79.7,2,3840,0
981,0.4413,4064.0,1431.0,4097.0,1462.0,33.0,31.0,32.0,1.768,1.661,1.715,638582.791678,3863635.35245,97.5,108.1,38.3,18.7,23.1,11.1,80.35,0.0633,81.3,2,3840,0
982,0.4412,4625.0,428.0,4644.0,449.0,19.0,21.0,20.0,1.018,1.125,1.072,638612.480739,3863689.367487,92.6,98.6,43.9,12.7,15.9,9.2,60.78,0.041,78.4,2,3840,0
983,0.4405,4680.0,1387.0,4711.0,1413.0,31.0,26.0,28.5,1.661,1.393,1.527,638615.749751,3863637.844215,108.3,121.2,48.7,18.9,20.0,15.3,85.3,0.0711,92.8,2,3840,0
984,0.4402,5010.0,1192.0,5054.0,1230.0,44.0,38.0,41.0,2.358,2.036,2.197,638633.782909,3863647.972035,100.2,108.5,37.1,24.3,25.2,16.9,79.72,0.0486,81.9,2,3840,0
985,0.4397,4176.0,977.0,4213.0,1011.0,37.0,34.0,35.5,1.983,1.822,1.902,638588.900979,3863659.600272,106.5,118.5,42.7,23.5,24.9,16.5,87.79,0.0659,89.2,2,3840,0
986,0.4389,4623.0,1448.0,4653.0,1476.0,30.0,28.0,29.0,1.608,1.5,1.554,638612.668306,3863634.521862,123.8,131.9,59.5,28.1,29.2,19.8,80.6,0.0414,105.1,2,3840,0
987,0.4387,4365.0,1958.0,4409.0,1994.0,44.0,36.0,40.0,2.358,1.929,2.144,638599.217124,3863606.97848,94.2,107.2,40.1,24.9,25.6,18.7,80.04,0.0804,80.5,2,3840,0
988,0.4386,4033.0,1662.0,4065.0,1695.0,32.0,33.0,32.5,1.715,1.768,1.742,638581.103581,3863622.920418,148.2,141.9,83.3,34.8,31.8,38.1,52.34,-0.0303,124.5,2,3840,0
989,0.4351,5111.0,1894.0,5139.0,1920.0,28.0,26.0,27.0,1.5,1.393,1.447,638638.766813,3863610.675938,105.5,117.8,46.7,21.8,22.0,16.0,83.33,0.0694,90.0,2,3840,0
990,0.435,4305.0,382.0,4331.0,409.0,26.0,27.0,26.5,1.393,1.447,1.42,638595.519389,3863691.6717,122.3,134.4,46.5,25.4,24.7,17.9,100.01,0.0574,101.1,2,3840,0
991,0.4342,4372.0,1502.0,4415.0,1540.0,43.0,38.0,40.5,2.304,2.036,2.17,638599.565462,3863631.360268,107.1,112.6,49.7,24.9,27.7,21.7,68.31,0.0318,89.8,2,3840,0
992,0.4335,4107.0,1556.0,4140.0,1584.0,33.0,28.0,30.5,1.768,1.5,1.634,638585.096064,3863628.734537,128.9,138.9,54.5,28.8,28.4,19.6,94.48,0.0469,107.4,2,3840,0
993,0.4331,4840.0,1092.0,4866.0,1116.0,26.0,24.0,25.0,1.393,1.286,1.34,638624.190234,3863653.705774,138.5,148.3,61.1,24.9,25.6,16.0,96.92,0.0433,116.0,2,3840,0
994,0.433,4501.0,448.0,4521.0,469.0,20.0,21.0,20.5,1.072,1.125,1.099,638605.862329,3863688.29576,114.1,124.9,46.4,24.6,30.0,14.3,89.43,0.0565,95.1,2,3840,0
995,0.4327,4189.0,1194.0,4232.0,1236.0,43.0,42.0,42.5,2.304,2.251,2.278,638589.758425,3863647.757689,115.3,126.4,48.6,26.4,26.1,17.8,88.9,0.0574,96.8,2,3840,0
996,0.4323,4918.0,1713.0,4963.0,1745.0,45.0,32.0,38.5,2.411,1.715,2.063,638628.87939,3863620.214308,113.6,124.9,55.1,26.4,27.3,25.8,81.18,0.0618,97.9,2,3840,0
997,0.4318,4098.0,1511.0,4132.0,1544.0,34.0,33.0,33.5,1.822,1.768,1.795,638584.640545,3863631.011956,110.6,123.1,45.4,25.1,26.1,17.2,90.17,0.0662,93.0,2,3840,0
998,0.4313,4090.0,519.0,4125.0,554.0,35.0,35.0,35.0,1.876,1.876,1.876,638584.238618,3863684.116025,126.4,131.1,54.8,21.3,25.8,14.6,81.08,0.0234,104.1,2,3840,0
999,0.4305,4965.0,1325.0,4974.0,1356.0,9.0,31.0,20.0,0.482,1.661,1.072,638630.433511,3863641.032603,104.3,103.5,48.6,19.8,27.3,13.9,54.06,-0.005,85.5,2,3840,0
1000,0.4303,4134.0,853.0,4157.0,876.0,23.0,23.0,23.0,1.233,1.233,1.233,638586.275052,3863666.539704,122.5,124.8,54.2,32.0,38.4,18.1,72.94,0.012,100.5,2,3840,0
1001,0.4302,3926.0,1145.0,3944.0,1164.0,18.0,19.0,18.5,0.965,1.018,0.991,638574.99428,3863650.999663,155.9,154.7,139.3,29.5,29.7,28.1,14.24,-0.0068,150.0,2,3840,0
1002,0.4297,4217.0,1930.0,4254.0,1969.0,37.0,39.0,38.0,1.983,2.09,2.036,638591.098184,3863608.398518,123.7,124.0,56.7,19.7,20.4,24.6,67.6,0.0016,101.4,2,3840,0
1003,0.4292,3965.0,1493.0,3993.0,1522.0,28.0,29.0,28.5,1.5,1.554,1.527,638577.352256,3863632.083683,136.2,140.2,57.1,22.4,26.4,19.2,87.22,0.0186,111.2,2,3840,0
1004,0.4292,4254.0,1152.0,4284.0,1183.0,30.0,31.0,30.5,1.608,1.661,1.634,638592.893461,3863650.303041,130.7,142.5,57.5,20.0,21.2,18.6,96.67,0.0544,110.3,2,3840,0
1005,0.4291,4271.0,1750.0,4300.0,1778.0,29.0,28.0,28.5,1.554,1.5,1.527,638593.777702,3863618.338785,112.9,121.5,53.7,20.1,23.5,14.4,76.39,0.0474,96.1,2,3840,0
1006,0.4285,4706.0,1644.0,4745.0,1681.0,39.0,37.0,38.0,2.09,1.983,2.036,638617.357462,3863623.7778,102.6,110.5,43.7,18.2,19.3,13.8,74.71,0.0466,85.6,2,3840,0
1007,0.4277,3946.0,794.0,3968.0,814.0,22.0,20.0,21.0,1.179,1.072,1.125,638576.173268,3863669.781678,119.4,133.4,44.1,24.0,22.1,18.0,103.38,0.067,99.0,2,3840,0
1008,0.4275,5106.0,1816.0,5133.0,1850.0,27.0,34.0,30.5,1.447,1.822,1.634,638638.472066,3863614.641328,167.5,169.4,152.2,37.4,40.7,45.6,19.14,0.0105,163.0,2,3840,0
1009,0.4267,5475.0,2010.0,5524.0,2047.0,49.0,37.0,43.0,2.626,1.983,2.304,638658.836404,3863604.165197,140.0,124.6,113.0,37.0,35.2,38.2,-3.81,-0.1015,125.9,2,3840,0
1010,0.4262,3900.0,1445.0,3936.0,1480.0,36.0,35.0,35.5,1.929,1.876,1.902,638574.083244,3863634.495069,125.0,134.0,58.9,23.3,22.6,18.8,84.14,0.045,106.0,2,3840,0
1011,0.4261,5195.0,1763.0,5239.0,1806.0,44.0,43.0,43.5,2.358,2.304,2.331,638643.697126,3863617.240265,129.4,131.5,55.4,27.2,29.9,18.6,78.23,0.0102,105.4,2,3840,0
1012,0.4257,4030.0,1489.0,4051.0,1510.0,21.0,21.0,21.0,1.125,1.125,1.125,638580.648063,3863632.512374,121.7,125.3,56.5,20.6,19.9,17.3,72.42,0.019,101.1,2,3840,0
1013,0.4255,3850.0,673.0,3883.0,707.0,33.0,34.0,33.5,1.768,1.822,1.795,638571.32334,3863675.890521,106.4,116.1,45.8,20.0,21.6,14.5,80.05,0.0551,89.4,2,3840,0
1014,0.4244,4996.0,1946.0,5023.0,1975.0,27.0,29.0,28.0,1.447,1.554,1.5,638632.577126,3863607.809068,108.6,112.6,57.0,18.4,23.6,14.0,59.63,0.0244,92.7,2,3840,0
1015,0.424,4530.0,1542.0,4566.0,1578.0,36.0,36.0,36.0,1.929,1.929,1.929,638607.845173,3863629.2704,94.7,106.7,39.2,17.7,19.3,12.3,79.45,0.0738,80.2,2,3840,0
1016,0.4225,4217.0,246.0,4241.0,271.0,24.0,25.0,24.5,1.286,1.34,1.313,638590.749847,3863699.01303,125.0,134.3,45.6,19.8,22.5,16.0,98.06,0.0435,101.6,2,3840,0
1017,0.4223,4329.0,545.0,4354.0,570.0,25.0,25.0,25.0,1.34,1.34,1.34,638596.778763,3863682.990712,129.0,124.9,61.5,23.4,29.0,16.6,59.18,-0.0217,105.1,2,3840,0
1018,0.422,4090.0,1273.0,4120.0,1301.0,30.0,28.0,29.0,1.608,1.5,1.554,638584.104642,3863643.899473,89.4,97.5,39.2,21.6,22.7,16.8,66.47,0.0551,75.4,2,3840,0
1019,0.4218,4151.0,1781.0,4186.0,1818.0,35.0,37.0,36.0,1.876,1.983,1.929,638587.50763,3863616.43647,128.0,132.6,59.5,25.6,26.5,20.3,77.64,0.0229,106.7,2,3840,0
