id,img_timestamp,pose_timestamp,img_path,lat_deg,lon_deg,alt_m,x_m,y_m,z_m,roll_rad,pitch_rad,yaw_rad,toggle_enabled
45,1776713583.8315659,1776713584.4514759,/home/sylva0/on_board/logs/images/0000000045.jpg,35.7687035,-78.6624496,9.967,-13.972640991210938,-5.436756134033203,-9.967005729675293,-0.036626994609832764,-0.060515981167554855,-2.0990819931030273,1
46,1776713585.118501,1776713585.747368,/home/sylva0/on_board/logs/images/0000000046.jpg,35.7686967,-78.6624596,10.102,-14.737069129943848,-6.336360931396484,-10.102158546447754,0.020213348791003227,-0.08000975847244263,-2.0688893795013428,1
47,1776713586.3861065,1776713586.9851718,/home/sylva0/on_board/logs/images/0000000047.jpg,35.7686922,-78.6624709,10.164,-15.232848167419434,-7.353275775909424,-10.164008140563965,-0.02350742369890213,-0.07575584948062897,-2.080134153366089,1
48,1776713587.5886836,1776713588.1599917,/home/sylva0/on_board/logs/images/0000000048.jpg,35.7686886,-78.6624798,10.197,-15.629903793334961,-8.160496711730957,-10.197358131408691,-0.014930346049368382,-0.09849177300930023,-2.0765180587768555,1
49,1776713588.7921195,1776713589.384414,/home/sylva0/on_board/logs/images/0000000049.jpg,35.768684,-78.6624916,10.1,-16.14693260192871,-9.228094100952148,-10.100050926208496,-0.037950288504362106,-0.09510661661624908,-2.0614991188049316,1
50,1776713590.0094562,1776713590.6037052,/home/sylva0/on_board/logs/images/0000000050.jpg,35.7686772,-78.6625014,10.025,-16.901466369628906,-10.112849235534668,-10.02510929107666,0.0025912048295140266,-0.05337822809815407,-2.0885486602783203,1
51,1776713591.2394753,1776713591.8441222,/home/sylva0/on_board/logs/images/0000000051.jpg,35.7686719,-78.6625136,10.051,-17.49277114868164,-11.21015739440918,-10.051977157592773,-0.029543206095695496,-0.07579527050256729,-2.075540542602539,1
52,1776713592.4654756,1776713593.0495007,/home/sylva0/on_board/logs/images/0000000052.jpg,35.7686652,-78.6625253,10.152,-18.23486328125,-12.269550323486328,-10.152047157287598,0.007305428385734558,-0.07440537214279175,-2.1310060024261475,1
53,1776713593.665248,1776713594.2484074,/home/sylva0/on_board/logs/images/0000000053.jpg,35.7686604,-78.6625356,10.125,-18.789125442504883,-13.217524528503418,-10.123153686523438,0.0018297834321856499,-0.07102090865373611,-2.1080522537231445,1
54,1776713595.086857,1776713595.9119744,/home/sylva0/on_board/logs/images/0000000054.jpg,35.768655,-78.662549,10.038,-19.377819061279297,-14.413290023803711,-10.038202285766602,-0.0353623628616333,-0.05968697369098663,-2.0587234497070312,1
55,1776713596.6169853,1776713597.158482,/home/sylva0/on_board/logs/images/0000000055.jpg,35.7686478,-78.6625632,10.146,-20.17620086669922,-15.697957992553711,-10.146857261657715,-0.009667925536632538,-0.05951136723160744,-2.0630621910095215,1
56,1776713597.793653,1776713598.3973396,/home/sylva0/on_board/logs/images/0000000056.jpg,35.768641,-78.6625746,10.173,-20.931161880493164,-16.727319717407227,-10.173871040344238,0.018389509990811348,-0.07149787247180939,-2.124478816986084,1
57,1776713599.0541964,1776713599.681112,/home/sylva0/on_board/logs/images/0000000057.jpg,35.7686371,-78.6625843,10.227,-21.364200592041016,-17.596315383911133,-10.227779388427734,-0.000608428381383419,-0.06575733423233032,-2.0821692943573,1
58,1776713600.3338368,1776713600.953372,/home/sylva0/on_board/logs/images/0000000058.jpg,35.768631,-78.6625972,10.191,-22.043983459472656,-18.76262855529785,-10.191630363464355,0.01648024655878544,-0.09377770125865936,-2.1501715183258057,1
59,1776713601.5831668,1776713602.178241,/home/sylva0/on_board/logs/images/0000000059.jpg,35.7686255,-78.6626091,10.122,-22.660633087158203,-19.84258460998535,-10.12285041809082,0.005350405350327492,-0.1087820827960968,-2.0939793586730957,1
60,1776713602.7928324,1776713603.3788514,/home/sylva0/on_board/logs/images/0000000060.jpg,35.7686221,-78.6626155,10.245,-23.03534698486328,-20.41740608215332,-10.245737075805664,-0.0030985288321971893,-0.16163454949855804,-2.0627546310424805,1
61,1776713604.0190601,1776713604.6143064,/home/sylva0/on_board/logs/images/0000000061.jpg,35.7686158,-78.6626262,10.23,-23.744081497192383,-21.38051986694336,-10.230691909790039,0.019788971170783043,-0.16735011339187622,-2.069547653198242,1
62,1776713605.2220697,1776713605.8000236,/home/sylva0/on_board/logs/images/0000000062.jpg,35.7686114,-78.6626387,10.079,-24.229843139648438,-22.51671028137207,-10.079984664916992,-0.021707359701395035,-0.15416096150875092,-2.1042640209198,1
63,1776713606.4468718,1776713607.059403,/home/sylva0/on_board/logs/images/0000000063.jpg,35.7686072,-78.6626491,10.011,-24.69295310974121,-23.452037811279297,-10.01148796081543,-0.029208805412054062,-0.14062251150608063,-2.099008083343506,1
64,1776713607.7014737,1776713608.2996924,/home/sylva0/on_board/logs/images/0000000064.jpg,35.7686009,-78.6626615,9.932,-25.396055221557617,-24.569683074951172,-9.93276596069336,-0.0031642308458685875,-0.10297761857509613,-2.115222454071045,1
65,1776713608.922399,1776713609.5107665,/home/sylva0/on_board/logs/images/0000000065.jpg,35.7685959,-78.6626718,9.966,-25.958126068115234,-25.504161834716797,-9.966341018676758,-0.02468634769320488,-0.0902421772480011,-2.091947317123413,1
66,1776713610.1249285,1776713610.7071073,/home/sylva0/on_board/logs/images/0000000066.jpg,35.7685901,-78.6626843,9.964,-26.599611282348633,-26.628450393676758,-9.964505195617676,-0.03827185183763504,-0.13097186386585236,-2.1127476692199707,1
67,1776713611.3617024,1776713611.9832406,/home/sylva0/on_board/logs/images/0000000067.jpg,35.7685828,-78.6626962,9.861,-27.417627334594727,-27.70447540283203,-9.861732482910156,0.030533140525221825,-0.0927906483411789,-2.176731586456299,1
68,1776713612.6537106,1776713613.285111,/home/sylva0/on_board/logs/images/0000000068.jpg,35.7685775,-78.6627066,9.847,-28.00196647644043,-28.646337509155273,-9.847498893737793,0.05399639904499054,-0.07261581718921661,-2.205759286880493,1
69,1776713613.90872,1776713614.500675,/home/sylva0/on_board/logs/images/0000000069.jpg,35.7685729,-78.6627207,9.883,-28.51129913330078,-29.923166275024414,-9.883377075195312,0.005720527842640877,-0.07393607497215271,-2.1659176349639893,1
70,1776713615.1474724,1776713615.7610643,/home/sylva0/on_board/logs/images/0000000070.jpg,35.7685684,-78.6627336,10.001,-29.016521453857422,-31.085792541503906,-10.001899719238281,-0.00860000029206276,-0.10352660715579987,-2.1059162616729736,1
71,1776713616.4503543,1776713617.0920153,/home/sylva0/on_board/logs/images/0000000071.jpg,35.7685638,-78.6627396,10.215,-29.525798797607422,-31.625568389892578,-10.215439796447754,0.05513159930706024,-0.14212876558303833,-2.049088954925537,1
72,1776713617.7775025,1776713618.4278407,/home/sylva0/on_board/logs/images/0000000072.jpg,35.768557,-78.6627495,10.133,-30.27891731262207,-32.522544860839844,-10.133334159851074,0.07378096133470535,-0.08407443761825562,-2.15750789642334,1
73,1776713619.0897217,1776713619.7124803,/home/sylva0/on_board/logs/images/0000000073.jpg,35.7685492,-78.6627625,10.014,-31.15753936767578,-33.69640350341797,-10.014361381530762,0.04555847495794296,-0.029509976506233215,-2.6084847450256348,1
74,1776713620.3835583,1776713621.0223377,/home/sylva0/on_board/logs/images/0000000074.jpg,35.7685414,-78.6627616,10.354,-32.016475677490234,-33.61573791503906,-10.354952812194824,0.003163618966937065,0.02265588566660881,2.617340087890625,1
75,1776713621.6085012,1776713622.1624045,/home/sylva0/on_board/logs/images/0000000075.jpg,35.7685324,-78.6627551,10.016,-33.022010803222656,-33.0250358581543,-10.016321182250977,0.04772350937128067,0.019742395728826523,2.838395357131958,1
76,1776713622.7458,1776713623.2958114,/home/sylva0/on_board/logs/images/0000000076.jpg,35.7685257,-78.6627513,9.978,-33.77134323120117,-32.680503845214844,-9.978089332580566,0.018172327429056168,0.007742380723357201,2.800187110900879,1
77,1776713623.8431659,1776713624.353992,/home/sylva0/on_board/logs/images/0000000077.jpg,35.7685192,-78.6627471,10.034,-34.49161911010742,-32.30229187011719,-10.034613609313965,0.025024564936757088,0.007329396903514862,2.713710069656372,1
78,1776713624.9180841,1776713625.4520624,/home/sylva0/on_board/logs/images/0000000078.jpg,35.7685129,-78.6627432,9.979,-35.198944091796875,-31.94797134399414,-9.979705810546875,0.029185814782977104,-0.0020811278373003006,2.7223215103149414,1
79,1776713626.0241184,1776713626.5662484,/home/sylva0/on_board/logs/images/0000000079.jpg,35.7685075,-78.6627394,9.947,-35.8054313659668,-31.599811553955078,-9.947997093200684,0.03583788126707077,-0.040030740201473236,2.665266513824463,1
80,1776713627.14443,1776713627.6876452,/home/sylva0/on_board/logs/images/0000000080.jpg,35.7685006,-78.6627363,10.1,-36.56487274169922,-31.325618743896484,-10.100110054016113,-0.03449510037899017,-0.0014940332621335983,2.449998378753662,1
81,1776713628.2528727,1776713628.786879,/home/sylva0/on_board/logs/images/0000000081.jpg,35.7684974,-78.6627253,10.101,-36.921722412109375,-30.338560104370117,-10.101523399353027,-0.06567969918251038,0.015340864658355713,1.166083812713623,1
82,1776713629.3558574,1776713629.8886724,/home/sylva0/on_board/logs/images/0000000082.jpg,35.7684998,-78.6627154,10.014,-36.6516227722168,-29.43913459777832,-10.01400375366211,-0.08481646329164505,0.00035413913428783417,0.9126688838005066,1
83,1776713630.4658551,1776713631.0080807,/home/sylva0/on_board/logs/images/0000000083.jpg,35.7685054,-78.6627067,10.064,-36.02467346191406,-28.652263641357422,-10.064103126525879,-0.06429806351661682,0.021569468080997467,1.0066338777542114,1
84,1776713631.6002164,1776713632.1610334,/home/sylva0/on_board/logs/images/0000000084.jpg,35.7685104,-78.6626965,10.151,-35.472450256347656,-27.734745025634766,-10.151280403137207,-0.07925038784742355,0.017087358981370926,0.9473711848258972,1
85,1776713632.7251935,1776713633.2563236,/home/sylva0/on_board/logs/images/0000000085.jpg,35.7685167,-78.6626891,10.075,-34.769630432128906,-27.06409454345703,-10.075186729431152,-0.03143586963415146,-0.01644289121031761,0.9909708499908447,1
86,1776713633.8201544,1776713634.3522615,/home/sylva0/on_board/logs/images/0000000086.jpg,35.7685215,-78.6626814,10.232,-34.22382354736328,-26.355907440185547,-10.23127269744873,-0.02331552281975746,0.020000163465738297,1.0280649662017822,1
87,1776713634.9243927,1776713635.468896,/home/sylva0/on_board/logs/images/0000000087.jpg,35.7685248,-78.6626729,10.03,-33.868072509765625,-25.604896545410156,-10.030879020690918,-0.07457245886325836,-0.016069047152996063,1.0879037380218506,1
88,1776713636.3693457,1776713637.2237296,/home/sylva0/on_board/logs/images/0000000088.jpg,35.7685287,-78.6626606,9.888,-33.433658599853516,-24.488256454467773,-9.88845443725586,-0.05803123861551285,-0.02060593292117119,0.9669238924980164,1
89,1776713637.818359,1776713638.3661404,/home/sylva0/on_board/logs/images/0000000089.jpg,35.768535,-78.6626449,9.937,-32.73263931274414,-23.07647132873535,-9.937702178955078,-0.024564052000641823,0.029969092458486557,1.0292054414749146,1
90,1776713638.93251,1776713639.4682882,/home/sylva0/on_board/logs/images/0000000090.jpg,35.7685412,-78.6626313,10.059,-32.043212890625,-21.842981338500977,-10.0598726272583,-0.09569399058818817,0.034581199288368225,1.0067678689956665,1
91,1776713640.038089,1776713640.5785046,/home/sylva0/on_board/logs/images/0000000091.jpg,35.7685457,-78.6626226,9.988,-31.541667938232422,-21.059860229492188,-9.988663673400879,-0.11060253530740738,0.02534821256995201,1.0020390748977661,1
92,1776713641.1461935,1776713641.6850374,/home/sylva0/on_board/logs/images/0000000092.jpg,35.7685507,-78.662616,9.992,-30.98558235168457,-20.460683822631836,-9.992366790771484,-0.04191502183675766,0.01880236342549324,1.0296154022216797,1
93,1776713642.2699158,1776713642.8254116,/home/sylva0/on_board/logs/images/0000000093.jpg,35.7685546,-78.6626039,9.889,-30.55479621887207,-19.36808204650879,-9.889579772949219,-0.05908695608377457,0.01742507889866829,1.0008233785629272,1
94,1776713643.383303,1776713643.9095874,/home/sylva0/on_board/logs/images/0000000094.jpg,35.7685587,-78.66259,9.935,-30.091968536376953,-18.11611557006836,-9.935193061828613,-0.11688276380300522,0.07172198593616486,0.9788554310798645,1
95,1776713644.4816525,1776713645.0217586,/home/sylva0/on_board/logs/images/0000000095.jpg,35.7685635,-78.6625794,9.916,-29.565610885620117,-17.155305862426758,-9.916226387023926,-0.09526564925909042,0.06495726108551025,1.0389906167984009,1
96,1776713645.5916905,1776713646.1268685,/home/sylva0/on_board/logs/images/0000000096.jpg,35.7685695,-78.6625685,9.913,-28.895421981811523,-16.175642013549805,-9.913969039916992,-0.07934147864580154,0.02765471860766411,0.9915001392364502,1
97,1776713646.6962442,1776713647.2383416,/home/sylva0/on_board/logs/images/0000000097.jpg,35.7685735,-78.6625605,9.966,-28.45027732849121,-15.447036743164062,-9.966611862182617,-0.07061680406332016,0.00958242267370224,0.9903157949447632,1
98,1776713647.8216093,1776713648.3720834,/home/sylva0/on_board/logs/images/0000000098.jpg,35.768579,-78.6625516,9.971,-27.838359832763672,-14.646154403686523,-9.971542358398438,-0.04448236525058746,0.015157092362642288,1.0540249347686768,1
99,1776713648.933504,1776713649.4614115,/home/sylva0/on_board/logs/images/0000000099.jpg,35.7685839,-78.6625408,10.012,-27.286008834838867,-13.667922973632812,-10.012824058532715,-0.057362645864486694,0.036129340529441833,1.0276026725769043,1
100,1776713650.0324123,1776713650.5761647,/home/sylva0/on_board/logs/images/0000000100.jpg,35.7685885,-78.6625293,9.979,-26.774826049804688,-12.628937721252441,-9.979913711547852,-0.07228554785251617,0.03592156246304512,1.0196391344070435,1
101,1776713651.144054,1776713651.6826947,/home/sylva0/on_board/logs/images/0000000101.jpg,35.7685922,-78.66252,10.013,-26.370826721191406,-11.794350624084473,-10.013778686523438,-0.09210136532783508,-0.0003515612334012985,1.049419641494751,1
102,1776713652.2555957,1776713652.7973137,/home/sylva0/on_board/logs/images/0000000102.jpg,35.7685972,-78.6625096,10.025,-25.8050479888916,-10.855875968933105,-10.025927543640137,-0.051838524639606476,0.009558036923408508,1.1369924545288086,1
103,1776713653.3621168,1776713653.8811362,/home/sylva0/on_board/logs/images/0000000103.jpg,35.7686032,-78.6624993,9.898,-25.136878967285156,-9.920721054077148,-9.898462295532227,-0.03007117472589016,-0.003825278952717781,1.0950113534927368,1
104,1776713654.4505644,1776713654.9866705,/home/sylva0/on_board/logs/images/0000000104.jpg,35.7686096,-78.662486,9.911,-24.42917251586914,-8.716387748718262,-9.91173267364502,-0.01377685647457838,0.02090633288025856,1.1666862964630127,1
105,1776713655.5608997,1776713656.1043894,/home/sylva0/on_board/logs/images/0000000105.jpg,35.7686133,-78.6624758,9.854,-24.019681930541992,-7.802009582519531,-9.854354858398438,-0.023190341889858246,0.007805567234754562,1.0623427629470825,1
106,1776713656.6908164,1776713657.2441263,/home/sylva0/on_board/logs/images/0000000106.jpg,35.7686177,-78.6624662,10.123,-23.53234100341797,-6.936365127563477,-10.123620986938477,0.014342198148369789,-0.009753427468240261,1.1218565702438354,1
107,1776713657.8151932,1776713658.34933,/home/sylva0/on_board/logs/images/0000000107.jpg,35.7686225,-78.6624555,10.001,-22.988990783691406,-5.963000774383545,-10.001062393188477,-0.05007447302341461,0.025666259229183197,1.0958889722824097,1
108,1776713658.9186697,1776713659.4581857,/home/sylva0/on_board/logs/images/0000000108.jpg,35.7686263,-78.6624449,9.942,-22.568281173706055,-5.005993843078613,-9.942309379577637,-0.036799993366003036,0.027304191142320633,1.0914199352264404,1
109,1776713660.0327504,1776713660.5771155,/home/sylva0/on_board/logs/images/0000000109.jpg,35.7686313,-78.6624318,9.934,-22.0115909576416,-3.827805995941162,-9.934261322021484,-0.06894250959157944,0.011994145810604095,1.1474378108978271,1
110,1776713661.4045334,1776713662.2022605,/home/sylva0/on_board/logs/images/0000000110.jpg,35.7686362,-78.662421,9.974,-21.46699333190918,-2.848006248474121,-9.974008560180664,-0.048717282712459564,0.010899178683757782,1.0610393285751343,1
111,1776713662.8556778,1776713663.4503174,/home/sylva0/on_board/logs/images/0000000111.jpg,35.7686427,-78.6624061,10.068,-20.743852615356445,-1.5028260946273804,-10.068411827087402,-0.08501017838716507,-0.013564065098762512,0.9072105884552002,1
112,1776713664.0414753,1776713664.5965931,/home/sylva0/on_board/logs/images/0000000112.jpg,35.7686495,-78.6623939,9.996,-19.989301681518555,-0.3952244520187378,-9.996670722961426,-0.10087510198354721,0.03401847928762436,0.9985429048538208,1
113,1776713665.1703453,1776713665.714785,/home/sylva0/on_board/logs/images/0000000113.jpg,35.768656,-78.6623834,9.82,-19.261516571044922,0.5549943447113037,-9.820737838745117,-0.06934957206249237,0.047069307416677475,1.0269567966461182,1
114,1776713666.6267343,1776713667.504655,/home/sylva0/on_board/logs/images/0000000114.jpg,35.7686624,-78.6623723,9.734,-18.535568237304688,1.5849229097366333,-9.72615909576416,-0.027015823870897293,0.09618780016899109,1.1648486852645874,1
